Observation_id,Observation_date,Trial,Media_file,Total_length,FPS,Subject,Behavior,Modifiers,Behavior_type,Start_(s),Stop_(s),Duration_(s),Comment_start,Replicate
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,74.044,74.044,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,74.16,74.16,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,74.398,74.398,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,75.209,75.209,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,144.418,144.418,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,144.863,144.863,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,146.847,146.847,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,386.695,386.695,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,386.787,386.787,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,386.887,386.887,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,387.331,387.331,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,387.78,387.78,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,388.318,388.318,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,389.215,389.215,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,389.574,389.574,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,404.153,404.153,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,404.247,404.247,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,404.603,404.603,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,585.054,585.054,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,585.236,585.236,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,586.139,586.139,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,586.856,586.856,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,746.194,746.194,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,746.372,746.372,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,746.914,746.914,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,747.273,747.273,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,747.719,747.719,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,748.083,748.083,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,748.268,748.268,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,748.803,748.803,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,750.618,750.618,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,751.77,751.77,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,752.31,752.31,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,752.944,752.944,NA,IN CONTACT WITH RED (2),4
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00014.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,753.124,753.124,NA,IN CONTACT WITH RED (2),4
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,58.967,58.967,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,59.773,59.773,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,60.584,60.584,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,61.668,61.668,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,64.452,64.452,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,65.535,65.535,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,543.284,543.284,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,544.097,544.097,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00046.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1124.368,1124.368,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00046.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1125.623,1125.623,NA,IN CONTACT WITH RED (2),5
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,35.074,35.074,NA,IN CONTACT WITH RED (2),8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,35.435,35.435,NA,IN CONTACT WITH RED (2),8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,36.244,36.244,NA,IN CONTACT WITH RED (2),8
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,44.006,44.006,NA,IN CONTACT WITH RED (2),9
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,329.103,329.103,NA,IN CONTACT WITH RED (2),9
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,329.195,329.195,NA,IN CONTACT WITH RED (2),9
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,70.444,70.444,NA,IN CONTACT WITH RED (2),17
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,109.846,109.846,NA,IN CONTACT WITH RED (2),18
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,8.349,8.349,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,8.712,8.712,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,9.249,9.249,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,9.613,9.613,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,10.512,10.512,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,49.481,49.481,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,49.751,49.751,NA,IN CONTACT WITH RED (2),22
REPLICATE 22 TRIAL 12,17/08/2022,"1, P","Q:/Rachael/replicate 22 (16-08, 17-08)/200126.MTS",1206.98,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,50.113,50.113,NA,IN CONTACT WITH RED (2),22
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,isolated twitch/alone,near brood",POINT,792.013,792.013,NA,,5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,part of a repetitive set,isolated twitch/alone,near brood",POINT,792.196,792.196,NA,,5
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,72.507,72.507,NA,IN CONTACT WITH RED (2),10
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,192.582,192.582,NA,IN CONTACT WITH RED (2),16
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,77.616,77.616,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,78.246,78.246,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,79.235,79.235,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,456.076,456.076,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,490.006,490.006,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,490.636,490.636,NA,IN CONTACT WITH RED (2),18
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00124.MTS",1207.46,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,82.134,82.134,NA,IN CONTACT WITH RED (2),24
REPLICATE 24 T3,19/08/2022,"1, P","Q:/Rachael/replicate 24 (18-08, 19-08)/00124.MTS",1207.46,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,away from brood",POINT,83.126,83.126,NA,IN CONTACT WITH RED (2),24
REPLICATE 2 TRIAL 11,18/02/2022,"1, P","Q:/Rachael/replicate 2 (17-02, 18-02)/00014.2.MTS",1215.62,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,7.002,7.002,NA,IN CONTACT WITH RED (2),2
REPLICATE 2 TRIAL 11,18/02/2022,"1, P","Q:/Rachael/replicate 2 (17-02, 18-02)/00014.2.MTS",1215.62,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,85.892,85.892,NA,IN CONTACT WITH RED (2),2
REPLICATE 2 TRIAL 11,18/02/2022,"1, P","Q:/Rachael/replicate 2 (17-02, 18-02)/00014.2.MTS",1215.62,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,106.59,106.59,NA,IN CONTACT WITH RED (2),2
REPLICATE 4 TRIAL 1,23/02/2022,"1, P","Q:/Rachael/replicate 4 (22-02, 23-02)/00013.MTS",1210.34,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,55.773,55.773,NA,IN CONTACT WITH RED (2),4
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,103.522,103.522,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,730.717,730.717,NA,IN CONTACT WITH RED (2),5
REPLICATE 5 TRIAL 6,24/02/2022,"1, P","Q:/Rachael/replicate 5 (23-02, 24-02)/00045.MTS",1211.29,25,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,797.324,797.324,NA,IN CONTACT WITH RED (2),5
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,53.975,53.975,NA,IN CONTACT WITH RED (2),8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00044.2.MTS",1211.78,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,240.688,240.688,NA,IN CONTACT WITH RED (2),8
REPLICATE 8 TRIAL 8,02/03/2022,"1, P","Q:/Rachael/replicate 8 (01-03, 02-03)/00045.2.MTS",1211.78,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,680.945,680.945,NA,IN CONTACT WITH RED (2),8
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,35.089,35.089,NA,IN CONTACT WITH RED (2),9
REPLICATE 9 TRIAL 9,03/03/2022,"1, P","Q:/Rachael/replicate 9 (02-03, 03-03)/00066.2.MTS",1211.86,25,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,126.549,126.549,NA,IN CONTACT WITH RED (2),9
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,152.774,152.774,NA,IN CONTACT WITH RED (2),10
REPLICATE 10 TRIAL 4,04/03/2022,"1, P","Q:/Rachael/replicate 10 (03-03, 04-03)/00055.MTS",1213.7,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,154.052,154.052,NA,IN CONTACT WITH RED (2),10
REPLICATE 12 TRIAL 5,09/03/2022,"1, P","Q:/Rachael/replicate 12 (08-03, 09-03)/00072.MTS",1211.3,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,902.502,902.502,NA,IN CONTACT WITH RED (2),12
REPLICATE 16 TRIAL 10,16/03/2022,"1, P","Q:/Rachael/replicate 16 (15-03, 16-03)/200097.MTS",1213.22,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,44.255,44.255,NA,IN CONTACT WITH RED (2),16
REPLICATE 17 TRIAL 2,09/08/2022,"1, P","Q:/Rachael/replicate 17 (08-08, 09-08)/00101.MTS",1210.34,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,42.817,42.817,NA,IN CONTACT WITH RED (2),17
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,173.565,173.565,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,180.405,180.405,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 6,10/08/2022,"1, P","Q:/Rachael/replicate 18 (09-08, 10-08)/00118.MTS",1210.82,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,200.961,200.961,NA,IN CONTACT WITH RED (2),18
